Code	CHAMPS	XCHAMPS	BOOST	FWDRIVE	NODENT	THEEND
8789	VRUJYJUU	MBVJUGXT	IVMJTWCF	VWXULOHG	HSNABDXT	BYHYYVPV
8790	VWXUYJUU	IVMJUGXT	MBVJTWCF	VRUJLOHG	RZUDBDXT	RZQXYVPV
8791	IVMJYJUU	VWXUUGXT	VRUJTWCF	MBVJLOHG	RZQXBDXT	RZUDYVPV
8792	BYHYYJUU	HSNAUGXT	RZUDTWCF	RZQXLOHG	MBVJBDXT	VRUJYVPV
8793	HSNAYJUU	BYHYUGXT	RZQXTWCF	RZUDLOHG	VRUJBDXT	MBVJYVPV
8794	RZUDYJUU	RZQXUGXT	BYHYTWCF	HSNALOHG	VWXUBDXT	IVMJYVPV
8795	RZQXYJUU	RZUDUGXT	HSNATWCF	BYHYLOHG	IVMJBDXT	VWXUYVPV
8796	CWVFYJUU	MNEYUGXT	AFRDTWCF	EJEULOHG	HHUMBDXT	STCCYVPV
8797	MNEYYJUU	CWVFUGXT	EJEUTWCF	AFRDLOHG	STCCBDXT	HHUMYVPV
8798	AFRDYJUU	EJEUUGXT	CWVFTWCF	MNEYLOHG	EZXYBDXT	VUCWYVPV
8799	EJEUYJUU	AFRDUGXT	MNEYTWCF	CWVFLOHG	VUCWBDXT	EZXYYVPV
8800	VJMEYKFI	NYSGKCFK	HZOLZZOU	FRKBJIGV	OYKAXGAA	NYLLBAAA
8801	NYSGYKFI	VJMEKCFK	FRKBZZOU	HZOLJIGV	NYLLXGAA	OYKABAAA
8802	HZOLYKFI	FRKBKCFK	VJMEZZOU	NYSGJIGV	VRWZXGAA	KTQMBAAA
8803	FRKBYKFI	HZOLKCFK	NYSGZZOU	VJMEJIGV	KTQMXGAA	VRWZBAAA
8804	OYKAYKFI	NYLLKCFK	VRWZZZOU	KTQMJIGV	VJMEXGAA	NYSGBAAA
8805	NYLLYKFI	OYKAKCFK	KTQMZZOU	VRWZJIGV	NYSGXGAA	VJMEBAAA
8806	VRWZYKFI	KTQMKCFK	OYKAZZOU	NYLLJIGV	HZOLXGAA	FRKBBAAA
8807	KTQMYKFI	VRWZKCFK	NYLLZZOU	OYKAJIGV	FRKBXGAA	HZOLBAAA
8808	PGREYKFI	PHJTKCFK	EQSFZZOU	ZRMOJIGV	CIGRXGAA	KVHJBAAA
8809	PHJTYKFI	PGREKCFK	ZRMOZZOU	EQSFJIGV	KVHJXGAA	CIGRBAAA
8810	EQSFYKFI	ZRMOKCFK	PGREZZOU	PHJTJIGV	EOKJXGAA	KCLNBAAA
8811	ZRMOYKFI	EQSFKCFK	PHJTZZOU	PGREJIGV	KCLNXGAA	EOKJBAAA
8812	CIGRYKFI	KVHJKCFK	EOKJZZOU	KCLNJIGV	PGREXGAA	PHJTBAAA
8813	KVHJYKFI	CIGRKCFK	KCLNZZOU	EOKJJIGV	PHJTXGAA	PGREBAAA
8814	EOKJYKFI	KCLNKCFK	CIGRZZOU	KVHJJIGV	EQSFXGAA	ZRMOBAAA
8815	KCLNYKFI	EOKJKCFK	KVHJZZOU	CIGRJIGV	ZRMOXGAA	EQSFBAAA
8816	NULPYKFI	ZRIGKCFK	TSCNZZOU	UDFCJIGV	ZFKCXGAA	EBMIBAAA
8817	ZRIGYKFI	NULPKCFK	UDFCZZOU	TSCNJIGV	EBMIXGAA	ZFKCBAAA
8818	TSCNYKFI	UDFCKCFK	NULPZZOU	ZRIGJIGV	XGAAXGAA	BAAABAAA
8819	UDFCYKFI	TSCNKCFK	ZRIGZZOU	NULPJIGV	BAAAXGAA	XGAABAAA
8820	ZFKCYKFI	EBMIKCFK	XGAAZZOU	BAAAJIGV	NULPXGAA	ZRIGBAAA
8821	EBMIYKFI	ZFKCKCFK	BAAAZZOU	XGAAJIGV	ZRIGXGAA	NULPBAAA
8822	XGAAYKFI	BAAAKCFK	ZFKCZZOU	EBMIJIGV	TSCNXGAA	UDFCBAAA
8823	BAAAYKFI	XGAAKCFK	EBMIZZOU	ZFKCJIGV	UDFCXGAA	TSCNBAAA
8824	LLNWYKFI	DBXLKCFK	REGOZZOU	NYOOJIGV	PDICXGAA	URPPBAAA
8825	DBXLYKFI	LLNWKCFK	NYOOZZOU	REGOJIGV	URPPXGAA	PDICBAAA
8826	REGOYKFI	NYOOKCFK	LLNWZZOU	DBXLJIGV	GFNPXGAA	WVUMBAAA
8827	NYOOYKFI	REGOKCFK	DBXLZZOU	LLNWJIGV	WVUMXGAA	GFNPBAAA
8828	PDICYKFI	URPPKCFK	GFNPZZOU	WVUMJIGV	LLNWXGAA	DBXLBAAA
8829	URPPYKFI	PDICKCFK	WVUMZZOU	GFNPJIGV	DBXLXGAA	LLNWBAAA
8830	GFNPYKFI	WVUMKCFK	PDICZZOU	URPPJIGV	REGOXGAA	NYOOBAAA
8831	WVUMYKFI	GFNPKCFK	URPPZZOU	PDICJIGV	NYOOXGAA	REGOBAAA
8832	DEPEYKFI	LBHXKCFK	GXZCZZOU	LRCHJIGV	HRALXGAA	GMYZBAAA
8833	LBHXYKFI	DEPEKCFK	LRCHZZOU	GXZCJIGV	GMYZXGAA	HRALBAAA
8834	GXZCYKFI	LRCHKCFK	DEPEZZOU	LBHXJIGV	RQPJXGAA	ILKGBAAA
8835	LRCHYKFI	GXZCKCFK	LBHXZZOU	DEPEJIGV	ILKGXGAA	RQPJBAAA
8836	HRALYKFI	GMYZKCFK	RQPJZZOU	ILKGJIGV	DEPEXGAA	LBHXBAAA
8837	GMYZYKFI	HRALKCFK	ILKGZZOU	RQPJJIGV	LBHXXGAA	DEPEBAAA
8838	RQPJYKFI	ILKGKCFK	HRALZZOU	GMYZJIGV	GXZCXGAA	LRCHBAAA
8839	ILKGYKFI	RQPJKCFK	GMYZZZOU	HRALJIGV	LRCHXGAA	GXZCBAAA
8840	VJCJYKFI	RMTZKCFK	GSFJZZOU	LKHKJIGV	DGTCXGAA	WHTABAAA
8841	RMTZYKFI	VJCJKCFK	LKHKZZOU	GSFJJIGV	WHTAXGAA	DGTCBAAA
8842	GSFJYKFI	LKHKKCFK	VJCJZZOU	RMTZJIGV	LSFZXGAA	AWFNBAAA
8843	LKHKYKFI	GSFJKCFK	RMTZZZOU	VJCJJIGV	AWFNXGAA	LSFZBAAA
8844	DGTCYKFI	WHTAKCFK	LSFZZZOU	AWFNJIGV	VJCJXGAA	RMTZBAAA
8845	WHTAYKFI	DGTCKCFK	AWFNZZOU	LSFZJIGV	RMTZXGAA	VJCJBAAA
8846	LSFZYKFI	AWFNKCFK	DGTCZZOU	WHTAJIGV	GSFJXGAA	LKHKBAAA
8847	AWFNYKFI	LSFZKCFK	WHTAZZOU	DGTCJIGV	LKHKXGAA	GSFJBAAA
8848	PZGXYKFI	VUODKCFK	WHWLZZOU	SNCMJIGV	VQVNXGAA	BFQVBAAA
8849	VUODYKFI	PZGXKCFK	SNCMZZOU	WHWLJIGV	BFQVXGAA	VQVNBAAA
8850	WHWLYKFI	SNCMKCFK	PZGXZZOU	VUODJIGV	UVIOXGAA	XCGBBAAA
8851	SNCMYKFI	WHWLKCFK	VUODZZOU	PZGXJIGV	XCGBXGAA	UVIOBAAA
8852	VQVNYKFI	BFQVKCFK	UVIOZZOU	XCGBJIGV	PZGXXGAA	VUODBAAA
8853	BFQVYKFI	VQVNKCFK	XCGBZZOU	UVIOJIGV	VUODXGAA	PZGXBAAA
8854	UVIOYKFI	XCGBKCFK	VQVNZZOU	BFQVJIGV	WHWLXGAA	SNCMBAAA
8855	XCGBYKFI	UVIOKCFK	BFQVZZOU	VQVNJIGV	SNCMXGAA	WHWLBAAA
8856	YHXQYKFI	SOARKCFK	ZBFKZZOU	LLAPJIGV	ZJZGXGAA	LGVOBAAA
8857	SOARYKFI	YHXQKCFK	LLAPZZOU	ZBFKJIGV	LGVOXGAA	ZJZGBAAA
8858	ZBFKYKFI	LLAPKCFK	YHXQZZOU	SOARJIGV	LZDNXGAA	SQHVBAAA
8859	LLAPYKFI	ZBFKKCFK	SOARZZOU	YHXQJIGV	SQHVXGAA	LZDNBAAA
8860	ZJZGYKFI	LGVOKCFK	LZDNZZOU	SQHVJIGV	YHXQXGAA	SOARBAAA
8861	LGVOYKFI	ZJZGKCFK	SQHVZZOU	LZDNJIGV	SOARXGAA	YHXQBAAA
8862	LZDNYKFI	SQHVKCFK	ZJZGZZOU	LGVOJIGV	ZBFKXGAA	LLAPBAAA
8863	SQHVYKFI	LZDNKCFK	LGVOZZOU	ZJZGJIGV	LLAPXGAA	ZBFKBAAA
8864	AMYKYKFI	KRCQKCFK	TNXEZZOU	CJYXJIGV	VTFLXGAA	OTNUBAAA
8865	KRCQYKFI	AMYKKCFK	CJYXZZOU	TNXEJIGV	OTNUXGAA	VTFLBAAA
8866	TNXEYKFI	CJYXKCFK	AMYKZZOU	KRCQJIGV	TKDSXGAA	NXJGBAAA
8867	CJYXYKFI	TNXEKCFK	KRCQZZOU	AMYKJIGV	NXJGXGAA	TKDSBAAA
8868	VTFLYKFI	OTNUKCFK	TKDSZZOU	NXJGJIGV	AMYKXGAA	KRCQBAAA
8869	OTNUYKFI	VTFLKCFK	NXJGZZOU	TKDSJIGV	KRCQXGAA	AMYKBAAA
8870	TKDSYKFI	NXJGKCFK	VTFLZZOU	OTNUJIGV	TNXEXGAA	CJYXBAAA
8871	NXJGYKFI	TKDSKCFK	OTNUZZOU	VTFLJIGV	CJYXXGAA	TNXEBAAA
8872	PPDVYKFI	YNUIKCFK	JPYCZZOU	QAAQJIGV	MVTGXGAA	CVOMBAAA
8873	YNUIYKFI	PPDVKCFK	QAAQZZOU	JPYCJIGV	CVOMXGAA	MVTGBAAA
8874	JPYCYKFI	QAAQKCFK	PPDVZZOU	YNUIJIGV	KRQSXGAA	PDZEBAAA
8875	QAAQYKFI	JPYCKCFK	YNUIZZOU	PPDVJIGV	PDZEXGAA	KRQSBAAA
8876	MVTGYKFI	CVOMKCFK	KRQSZZOU	PDZEJIGV	PPDVXGAA	YNUIBAAA
8877	CVOMYKFI	MVTGKCFK	PDZEZZOU	KRQSJIGV	YNUIXGAA	PPDVBAAA
8878	KRQSYKFI	PDZEKCFK	MVTGZZOU	CVOMJIGV	JPYCXGAA	QAAQBAAA
8879	PDZEYKFI	KRQSKCFK	CVOMZZOU	MVTGJIGV	QAAQXGAA	JPYCBAAA
8880	OFBRYKFI	COSOKCFK	CUWAZZOU	FQLNJIGV	HQOLXGAA	KVYNBAAA
8881	COSOYKFI	OFBRKCFK	FQLNZZOU	CUWAJIGV	KVYNXGAA	HQOLBAAA
8882	CUWAYKFI	FQLNKCFK	OFBRZZOU	COSOJIGV	LEWAXGAA	IHYGBAAA
8883	FQLNYKFI	CUWAKCFK	COSOZZOU	OFBRJIGV	IHYGXGAA	LEWABAAA
8884	HQOLYKFI	KVYNKCFK	LEWAZZOU	IHYGJIGV	OFBRXGAA	COSOBAAA
8885	KVYNYKFI	HQOLKCFK	IHYGZZOU	LEWAJIGV	COSOXGAA	OFBRBAAA
8886	LEWAYKFI	IHYGKCFK	HQOLZZOU	KVYNJIGV	CUWAXGAA	FQLNBAAA
8887	IHYGYKFI	LEWAKCFK	KVYNZZOU	HQOLJIGV	FQLNXGAA	CUWABAAA
8888	MBVJYKFI	VRUJKCFK	VWXUZZOU	IVMJJIGV	BYHYXGAA	HSNABAAA
8889	VRUJYKFI	MBVJKCFK	IVMJZZOU	VWXUJIGV	HSNAXGAA	BYHYBAAA
8890	VWXUYKFI	IVMJKCFK	MBVJZZOU	VRUJJIGV	RZUDXGAA	RZQXBAAA
8891	IVMJYKFI	VWXUKCFK	VRUJZZOU	MBVJJIGV	RZQXXGAA	RZUDBAAA
8892	BYHYYKFI	HSNAKCFK	RZUDZZOU	RZQXJIGV	MBVJXGAA	VRUJBAAA
8893	HSNAYKFI	BYHYKCFK	RZQXZZOU	RZUDJIGV	VRUJXGAA	MBVJBAAA
8894	RZUDYKFI	RZQXKCFK	BYHYZZOU	HSNAJIGV	VWXUXGAA	IVMJBAAA
8895	RZQXYKFI	RZUDKCFK	HSNAZZOU	BYHYJIGV	IVMJXGAA	VWXUBAAA
8896	CWVFYKFI	MNEYKCFK	AFRDZZOU	EJEUJIGV	HHUMXGAA	STCCBAAA
8897	MNEYYKFI	CWVFKCFK	EJEUZZOU	AFRDJIGV	STCCXGAA	HHUMBAAA
8898	AFRDYKFI	EJEUKCFK	CWVFZZOU	MNEYJIGV	EZXYXGAA	VUCWBAAA
8899	EJEUYKFI	AFRDKCFK	MNEYZZOU	CWVFJIGV	VUCWXGAA	EZXYBAAA
8900	VJMEKCFK	NYSGYKFI	HZOLJIGV	FRKBZZOU	OYKABAAA	NYLLXGAA
8901	NYSGKCFK	VJMEYKFI	FRKBJIGV	HZOLZZOU	NYLLBAAA	OYKAXGAA
8902	HZOLKCFK	FRKBYKFI	VJMEJIGV	NYSGZZOU	VRWZBAAA	KTQMXGAA
8903	FRKBKCFK	HZOLYKFI	NYSGJIGV	VJMEZZOU	KTQMBAAA	VRWZXGAA
8904	OYKAKCFK	NYLLYKFI	VRWZJIGV	KTQMZZOU	VJMEBAAA	NYSGXGAA
8905	NYLLKCFK	OYKAYKFI	KTQMJIGV	VRWZZZOU	NYSGBAAA	VJMEXGAA
8906	VRWZKCFK	KTQMYKFI	OYKAJIGV	NYLLZZOU	HZOLBAAA	FRKBXGAA
8907	KTQMKCFK	VRWZYKFI	NYLLJIGV	OYKAZZOU	FRKBBAAA	HZOLXGAA
8908	PGREKCFK	PHJTYKFI	EQSFJIGV	ZRMOZZOU	CIGRBAAA	KVHJXGAA
8909	PHJTKCFK	PGREYKFI	ZRMOJIGV	EQSFZZOU	KVHJBAAA	CIGRXGAA
8910	EQSFKCFK	ZRMOYKFI	PGREJIGV	PHJTZZOU	EOKJBAAA	KCLNXGAA
8911	ZRMOKCFK	EQSFYKFI	PHJTJIGV	PGREZZOU	KCLNBAAA	EOKJXGAA
8912	CIGRKCFK	KVHJYKFI	EOKJJIGV	KCLNZZOU	PGREBAAA	PHJTXGAA
8913	KVHJKCFK	CIGRYKFI	KCLNJIGV	EOKJZZOU	PHJTBAAA	PGREXGAA
8914	EOKJKCFK	KCLNYKFI	CIGRJIGV	KVHJZZOU	EQSFBAAA	ZRMOXGAA
8915	KCLNKCFK	EOKJYKFI	KVHJJIGV	CIGRZZOU	ZRMOBAAA	EQSFXGAA
8916	NULPKCFK	ZRIGYKFI	TSCNJIGV	UDFCZZOU	ZFKCBAAA	EBMIXGAA
8917	ZRIGKCFK	NULPYKFI	UDFCJIGV	TSCNZZOU	EBMIBAAA	ZFKCXGAA
8918	TSCNKCFK	UDFCYKFI	NULPJIGV	ZRIGZZOU	XGAABAAA	BAAAXGAA
8919	UDFCKCFK	TSCNYKFI	ZRIGJIGV	NULPZZOU	BAAABAAA	XGAAXGAA
8920	ZFKCKCFK	EBMIYKFI	XGAAJIGV	BAAAZZOU	NULPBAAA	ZRIGXGAA
8921	EBMIKCFK	ZFKCYKFI	BAAAJIGV	XGAAZZOU	ZRIGBAAA	NULPXGAA
8922	XGAAKCFK	BAAAYKFI	ZFKCJIGV	EBMIZZOU	TSCNBAAA	UDFCXGAA
8923	BAAAKCFK	XGAAYKFI	EBMIJIGV	ZFKCZZOU	UDFCBAAA	TSCNXGAA
8924	LLNWKCFK	DBXLYKFI	REGOJIGV	NYOOZZOU	PDICBAAA	URPPXGAA
8925	DBXLKCFK	LLNWYKFI	NYOOJIGV	REGOZZOU	URPPBAAA	PDICXGAA
8926	REGOKCFK	NYOOYKFI	LLNWJIGV	DBXLZZOU	GFNPBAAA	WVUMXGAA
8927	NYOOKCFK	REGOYKFI	DBXLJIGV	LLNWZZOU	WVUMBAAA	GFNPXGAA
8928	PDICKCFK	URPPYKFI	GFNPJIGV	WVUMZZOU	LLNWBAAA	DBXLXGAA
8929	URPPKCFK	PDICYKFI	WVUMJIGV	GFNPZZOU	DBXLBAAA	LLNWXGAA
8930	GFNPKCFK	WVUMYKFI	PDICJIGV	URPPZZOU	REGOBAAA	NYOOXGAA
8931	WVUMKCFK	GFNPYKFI	URPPJIGV	PDICZZOU	NYOOBAAA	REGOXGAA
8932	DEPEKCFK	LBHXYKFI	GXZCJIGV	LRCHZZOU	HRALBAAA	GMYZXGAA
8933	LBHXKCFK	DEPEYKFI	LRCHJIGV	GXZCZZOU	GMYZBAAA	HRALXGAA
8934	GXZCKCFK	LRCHYKFI	DEPEJIGV	LBHXZZOU	RQPJBAAA	ILKGXGAA
8935	LRCHKCFK	GXZCYKFI	LBHXJIGV	DEPEZZOU	ILKGBAAA	RQPJXGAA
8936	HRALKCFK	GMYZYKFI	RQPJJIGV	ILKGZZOU	DEPEBAAA	LBHXXGAA
8937	GMYZKCFK	HRALYKFI	ILKGJIGV	RQPJZZOU	LBHXBAAA	DEPEXGAA
8938	RQPJKCFK	ILKGYKFI	HRALJIGV	GMYZZZOU	GXZCBAAA	LRCHXGAA
8939	ILKGKCFK	RQPJYKFI	GMYZJIGV	HRALZZOU	LRCHBAAA	GXZCXGAA
8940	VJCJKCFK	RMTZYKFI	GSFJJIGV	LKHKZZOU	DGTCBAAA	WHTAXGAA
8941	RMTZKCFK	VJCJYKFI	LKHKJIGV	GSFJZZOU	WHTABAAA	DGTCXGAA
8942	GSFJKCFK	LKHKYKFI	VJCJJIGV	RMTZZZOU	LSFZBAAA	AWFNXGAA
8943	LKHKKCFK	GSFJYKFI	RMTZJIGV	VJCJZZOU	AWFNBAAA	LSFZXGAA
8944	DGTCKCFK	WHTAYKFI	LSFZJIGV	AWFNZZOU	VJCJBAAA	RMTZXGAA
8945	WHTAKCFK	DGTCYKFI	AWFNJIGV	LSFZZZOU	RMTZBAAA	VJCJXGAA
8946	LSFZKCFK	AWFNYKFI	DGTCJIGV	WHTAZZOU	GSFJBAAA	LKHKXGAA
8947	AWFNKCFK	LSFZYKFI	WHTAJIGV	DGTCZZOU	LKHKBAAA	GSFJXGAA
8948	PZGXKCFK	VUODYKFI	WHWLJIGV	SNCMZZOU	VQVNBAAA	BFQVXGAA
8949	VUODKCFK	PZGXYKFI	SNCMJIGV	WHWLZZOU	BFQVBAAA	VQVNXGAA
8950	WHWLKCFK	SNCMYKFI	PZGXJIGV	VUODZZOU	UVIOBAAA	XCGBXGAA
8951	SNCMKCFK	WHWLYKFI	VUODJIGV	PZGXZZOU	XCGBBAAA	UVIOXGAA
8952	VQVNKCFK	BFQVYKFI	UVIOJIGV	XCGBZZOU	PZGXBAAA	VUODXGAA
8953	BFQVKCFK	VQVNYKFI	XCGBJIGV	UVIOZZOU	VUODBAAA	PZGXXGAA
8954	UVIOKCFK	XCGBYKFI	VQVNJIGV	BFQVZZOU	WHWLBAAA	SNCMXGAA
8955	XCGBKCFK	UVIOYKFI	BFQVJIGV	VQVNZZOU	SNCMBAAA	WHWLXGAA
8956	YHXQKCFK	SOARYKFI	ZBFKJIGV	LLAPZZOU	ZJZGBAAA	LGVOXGAA
8957	SOARKCFK	YHXQYKFI	LLAPJIGV	ZBFKZZOU	LGVOBAAA	ZJZGXGAA
8958	ZBFKKCFK	LLAPYKFI	YHXQJIGV	SOARZZOU	LZDNBAAA	SQHVXGAA
8959	LLAPKCFK	ZBFKYKFI	SOARJIGV	YHXQZZOU	SQHVBAAA	LZDNXGAA
8960	ZJZGKCFK	LGVOYKFI	LZDNJIGV	SQHVZZOU	YHXQBAAA	SOARXGAA
8961	LGVOKCFK	ZJZGYKFI	SQHVJIGV	LZDNZZOU	SOARBAAA	YHXQXGAA
8962	LZDNKCFK	SQHVYKFI	ZJZGJIGV	LGVOZZOU	ZBFKBAAA	LLAPXGAA
8963	SQHVKCFK	LZDNYKFI	LGVOJIGV	ZJZGZZOU	LLAPBAAA	ZBFKXGAA
8964	AMYKKCFK	KRCQYKFI	TNXEJIGV	CJYXZZOU	VTFLBAAA	OTNUXGAA
8965	KRCQKCFK	AMYKYKFI	CJYXJIGV	TNXEZZOU	OTNUBAAA	VTFLXGAA
8966	TNXEKCFK	CJYXYKFI	AMYKJIGV	KRCQZZOU	TKDSBAAA	NXJGXGAA
8967	CJYXKCFK	TNXEYKFI	KRCQJIGV	AMYKZZOU	NXJGBAAA	TKDSXGAA
8968	VTFLKCFK	OTNUYKFI	TKDSJIGV	NXJGZZOU	AMYKBAAA	KRCQXGAA
8969	OTNUKCFK	VTFLYKFI	NXJGJIGV	TKDSZZOU	KRCQBAAA	AMYKXGAA
8970	TKDSKCFK	NXJGYKFI	VTFLJIGV	OTNUZZOU	TNXEBAAA	CJYXXGAA
8971	NXJGKCFK	TKDSYKFI	OTNUJIGV	VTFLZZOU	CJYXBAAA	TNXEXGAA
8972	PPDVKCFK	YNUIYKFI	JPYCJIGV	QAAQZZOU	MVTGBAAA	CVOMXGAA
8973	YNUIKCFK	PPDVYKFI	QAAQJIGV	JPYCZZOU	CVOMBAAA	MVTGXGAA
8974	JPYCKCFK	QAAQYKFI	PPDVJIGV	YNUIZZOU	KRQSBAAA	PDZEXGAA
8975	QAAQKCFK	JPYCYKFI	YNUIJIGV	PPDVZZOU	PDZEBAAA	KRQSXGAA
8976	MVTGKCFK	CVOMYKFI	KRQSJIGV	PDZEZZOU	PPDVBAAA	YNUIXGAA
8977	CVOMKCFK	MVTGYKFI	PDZEJIGV	KRQSZZOU	YNUIBAAA	PPDVXGAA
8978	KRQSKCFK	PDZEYKFI	MVTGJIGV	CVOMZZOU	JPYCBAAA	QAAQXGAA
8979	PDZEKCFK	KRQSYKFI	CVOMJIGV	MVTGZZOU	QAAQBAAA	JPYCXGAA
8980	OFBRKCFK	COSOYKFI	CUWAJIGV	FQLNZZOU	HQOLBAAA	KVYNXGAA
8981	COSOKCFK	OFBRYKFI	FQLNJIGV	CUWAZZOU	KVYNBAAA	HQOLXGAA
8982	CUWAKCFK	FQLNYKFI	OFBRJIGV	COSOZZOU	LEWABAAA	IHYGXGAA
8983	FQLNKCFK	CUWAYKFI	COSOJIGV	OFBRZZOU	IHYGBAAA	LEWAXGAA
8984	HQOLKCFK	KVYNYKFI	LEWAJIGV	IHYGZZOU	OFBRBAAA	COSOXGAA
8985	KVYNKCFK	HQOLYKFI	IHYGJIGV	LEWAZZOU	COSOBAAA	OFBRXGAA
8986	LEWAKCFK	IHYGYKFI	HQOLJIGV	KVYNZZOU	CUWABAAA	FQLNXGAA
8987	IHYGKCFK	LEWAYKFI	KVYNJIGV	HQOLZZOU	FQLNBAAA	CUWAXGAA
8988	MBVJKCFK	VRUJYKFI	VWXUJIGV	IVMJZZOU	BYHYBAAA	HSNAXGAA
8989	VRUJKCFK	MBVJYKFI	IVMJJIGV	VWXUZZOU	HSNABAAA	BYHYXGAA
8990	VWXUKCFK	IVMJYKFI	MBVJJIGV	VRUJZZOU	RZUDBAAA	RZQXXGAA
8991	IVMJKCFK	VWXUYKFI	VRUJJIGV	MBVJZZOU	RZQXBAAA	RZUDXGAA
8992	BYHYKCFK	HSNAYKFI	RZUDJIGV	RZQXZZOU	MBVJBAAA	VRUJXGAA
8993	HSNAKCFK	BYHYYKFI	RZQXJIGV	RZUDZZOU	VRUJBAAA	MBVJXGAA
8994	RZUDKCFK	RZQXYKFI	BYHYJIGV	HSNAZZOU	VWXUBAAA	IVMJXGAA
8995	RZQXKCFK	RZUDYKFI	HSNAJIGV	BYHYZZOU	IVMJBAAA	VWXUXGAA
8996	CWVFKCFK	MNEYYKFI	AFRDJIGV	EJEUZZOU	HHUMBAAA	STCCXGAA
8997	MNEYKCFK	CWVFYKFI	EJEUJIGV	AFRDZZOU	STCCBAAA	HHUMXGAA
8998	AFRDKCFK	EJEUYKFI	CWVFJIGV	MNEYZZOU	EZXYBAAA	VUCWXGAA
8999	EJEUKCFK	AFRDYKFI	MNEYJIGV	CWVFZZOU	VUCWBAAA	EZXYXGAA
9000	VJMEZZOU	NYSGJIGV	HZOLYKFI	FRKBKCFK	OYKADRMQ	NYLLBQJN
9001	NYSGZZOU	VJMEJIGV	FRKBYKFI	HZOLKCFK	NYLLDRMQ	OYKABQJN
9002	HZOLZZOU	FRKBJIGV	VJMEYKFI	NYSGKCFK	VRWZDRMQ	KTQMBQJN
9003	FRKBZZOU	HZOLJIGV	NYSGYKFI	VJMEKCFK	KTQMDRMQ	VRWZBQJN
9004	OYKAZZOU	NYLLJIGV	VRWZYKFI	KTQMKCFK	VJMEDRMQ	NYSGBQJN
9005	NYLLZZOU	OYKAJIGV	KTQMYKFI	VRWZKCFK	NYSGDRMQ	VJMEBQJN
9006	VRWZZZOU	KTQMJIGV	OYKAYKFI	NYLLKCFK	HZOLDRMQ	FRKBBQJN
9007	KTQMZZOU	VRWZJIGV	NYLLYKFI	OYKAKCFK	FRKBDRMQ	HZOLBQJN
9008	PGREZZOU	PHJTJIGV	EQSFYKFI	ZRMOKCFK	CIGRDRMQ	KVHJBQJN
9009	PHJTZZOU	PGREJIGV	ZRMOYKFI	EQSFKCFK	KVHJDRMQ	CIGRBQJN
9010	EQSFZZOU	ZRMOJIGV	PGREYKFI	PHJTKCFK	EOKJDRMQ	KCLNBQJN
9011	ZRMOZZOU	EQSFJIGV	PHJTYKFI	PGREKCFK	KCLNDRMQ	EOKJBQJN
9012	CIGRZZOU	KVHJJIGV	EOKJYKFI	KCLNKCFK	PGREDRMQ	PHJTBQJN
9013	KVHJZZOU	CIGRJIGV	KCLNYKFI	EOKJKCFK	PHJTDRMQ	PGREBQJN
9014	EOKJZZOU	KCLNJIGV	CIGRYKFI	KVHJKCFK	EQSFDRMQ	ZRMOBQJN
9015	KCLNZZOU	EOKJJIGV	KVHJYKFI	CIGRKCFK	ZRMODRMQ	EQSFBQJN
9016	NULPZZOU	ZRIGJIGV	TSCNYKFI	UDFCKCFK	ZFKCDRMQ	EBMIBQJN
9017	ZRIGZZOU	NULPJIGV	UDFCYKFI	TSCNKCFK	EBMIDRMQ	ZFKCBQJN
9018	TSCNZZOU	UDFCJIGV	NULPYKFI	ZRIGKCFK	XGAADRMQ	BAAABQJN
9019	UDFCZZOU	TSCNJIGV	ZRIGYKFI	NULPKCFK	BAAADRMQ	XGAABQJN
9020	ZFKCZZOU	EBMIJIGV	XGAAYKFI	BAAAKCFK	NULPDRMQ	ZRIGBQJN
9021	EBMIZZOU	ZFKCJIGV	BAAAYKFI	XGAAKCFK	ZRIGDRMQ	NULPBQJN
9022	XGAAZZOU	BAAAJIGV	ZFKCYKFI	EBMIKCFK	TSCNDRMQ	UDFCBQJN
9023	BAAAZZOU	XGAAJIGV	EBMIYKFI	ZFKCKCFK	UDFCDRMQ	TSCNBQJN
9024	LLNWZZOU	DBXLJIGV	REGOYKFI	NYOOKCFK	PDICDRMQ	URPPBQJN
9025	DBXLZZOU	LLNWJIGV	NYOOYKFI	REGOKCFK	URPPDRMQ	PDICBQJN
9026	REGOZZOU	NYOOJIGV	LLNWYKFI	DBXLKCFK	GFNPDRMQ	WVUMBQJN
9027	NYOOZZOU	REGOJIGV	DBXLYKFI	LLNWKCFK	WVUMDRMQ	GFNPBQJN
9028	PDICZZOU	URPPJIGV	GFNPYKFI	WVUMKCFK	LLNWDRMQ	DBXLBQJN
9029	URPPZZOU	PDICJIGV	WVUMYKFI	GFNPKCFK	DBXLDRMQ	LLNWBQJN
9030	GFNPZZOU	WVUMJIGV	PDICYKFI	URPPKCFK	REGODRMQ	NYOOBQJN
9031	WVUMZZOU	GFNPJIGV	URPPYKFI	PDICKCFK	NYOODRMQ	REGOBQJN
9032	DEPEZZOU	LBHXJIGV	GXZCYKFI	LRCHKCFK	HRALDRMQ	GMYZBQJN
9033	LBHXZZOU	DEPEJIGV	LRCHYKFI	GXZCKCFK	GMYZDRMQ	HRALBQJN
